"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"67302","20-10-25 20:45","Italy","Serie A","2025/2026","Cremonese","Udinese","3.26","3.17","2.45","1.08","8.51","1.37","3.19","2.19","1.74","3.82","1.28","8.32","1.08","1.83","1.98"
"67222","19-10-25 20:45","Italy","Serie A","2025/2026","AC Milan","Fiorentina","1.74","3.69","5.45","1.08","8.51","1.33","3.41","2.09","1.81","3.82","1.28","7.62","1.09","1.94","1.86"
"67223","19-10-25 18:00","Italy","Serie A","2025/2026","Atalanta","Lazio","1.87","3.82","4.28","1.03","13.80","1.23","4.25","1.78","2.13","2.83","1.44","5.48","1.16","1.70","2.14"
"67224","19-10-25 15:00","Italy","Serie A","2025/2026","Cagliari","Bologna","3.90","3.34","2.10","1.09","8.00","1.36","3.20","2.32","1.67","4.05","1.25","8.08","1.09","1.90","1.90"
"67225","19-10-25 15:00","Italy","Serie A","2025/2026","Genoa","Parma","2.31","2.95","3.85","1.14","6.00","1.60","2.38","2.82","1.45","5.81","1.14","11.70","1.04","2.16","1.70"
"67226","19-10-25 12:30","Italy","Serie A","2025/2026","Como","Juventus","3.39","3.39","2.26","1.06","9.57","1.30","3.62","2.09","1.81","3.50","1.31","6.83","1.11","1.76","2.06"
"67180","18-10-25 20:45","Italy","Serie A","2025/2026","AS Roma","Inter","3.82","3.34","2.13","1.06","9.57","1.33","3.41","2.09","1.81","3.50","1.31","6.83","1.11","1.74","2.09"
"67181","18-10-25 18:00","Italy","Serie A","2025/2026","Torino","Napoli","5.65","3.32","1.81","1.08","8.51","1.37","3.19","2.21","1.69","4.12","1.25","8.32","1.08","1.98","1.83"
"67182","18-10-25 15:00","Italy","Serie A","2025/2026","Lecce","Sassuolo","2.83","3.09","2.83","1.09","8.00","1.36","3.20","2.32","1.67","4.05","1.25","8.08","1.09","1.83","1.98"
"67183","18-10-25 15:00","Italy","Serie A","2025/2026","Pisa","Verona","2.78","2.97","2.99","1.14","6.00","1.54","2.50","2.63","1.50","5.26","1.17","10.60","1.05","2.10","1.74"
"65608","05-10-25 20:45","Italy","Serie A","2025/2026","Juventus","AC Milan","2.81","3.07","2.86","1.06","9.57","1.30","3.62","2.09","1.81","3.50","1.31","6.83","1.11","1.70","2.14"
"65609","05-10-25 18:00","Italy","Serie A","2025/2026","Napoli","Genoa","1.46","4.08","9.66","1.08","8.51","1.37","3.19","2.21","1.69","4.12","1.25","8.32","1.08","2.44","1.56"
"65610","05-10-25 15:00","Italy","Serie A","2025/2026","Bologna","Pisa","1.73","3.73","5.44","1.07","9.00","1.40","3.00","2.32","1.67","4.05","1.25","8.08","1.09","2.06","1.76"
"65611","05-10-25 15:00","Italy","Serie A","2025/2026","Fiorentina","AS Roma","3.07","3.27","2.50","1.09","8.00","1.40","3.00","2.32","1.67","4.05","1.25","8.82","1.07","1.90","1.90"
"65612","05-10-25 12:30","Italy","Serie A","2025/2026","Udinese","Cagliari","2.15","3.18","3.99","1.08","8.42","1.37","3.16","2.21","1.73","3.85","1.27","7.69","1.09","1.90","1.90"
"65554","04-10-25 20:45","Italy","Serie A","2025/2026","Atalanta","Como","2.12","3.48","3.70","1.03","13.70","1.24","4.21","1.80","2.10","2.86","1.43","5.53","1.15","1.65","2.24"
"65555","04-10-25 18:00","Italy","Serie A","2025/2026","Inter","Cremonese","1.19","7.16","20.00","1.02","17.50","1.18","5.00","1.60","2.38","2.44","1.57","4.37","1.22","2.44","1.56"
"65556","04-10-25 15:00","Italy","Serie A","2025/2026","Lazio","Torino","2.10","3.19","4.12","1.07","9.00","1.36","3.20","2.21","1.73","3.71","1.29","8.08","1.09","1.83","1.98"
"65557","04-10-25 15:00","Italy","Serie A","2025/2026","Parma","Lecce","1.90","3.49","4.61","1.09","8.00","1.40","3.00","2.34","1.62","4.37","1.22","8.82","1.07","1.96","1.85"
"65493","03-10-25 20:45","Italy","Serie A","2025/2026","Verona","Sassuolo","2.39","3.12","3.43","1.09","8.00","1.40","3.00","2.34","1.62","4.37","1.22","8.82","1.07","1.90","1.90"
"65437","29-09-25 20:45","Italy","Serie A","2025/2026","Genoa","Lazio","3.06","2.98","2.71","1.13","6.32","1.50","2.63","2.69","1.48","5.01","1.18","10.10","1.06","2.06","1.76"
"65438","29-09-25 18:30","Italy","Serie A","2025/2026","Parma","Torino","2.57","2.98","3.28","1.11","6.91","1.45","2.79","2.39","1.59","4.41","1.22","8.94","1.07","1.92","1.88"
"65393","28-09-25 20:45","Italy","Serie A","2025/2026","AC Milan","Napoli","1.95","3.59","4.19","1.06","9.57","1.30","3.62","1.98","1.90","3.40","1.33","6.83","1.11","1.81","2.00"
"65394","28-09-25 18:00","Italy","Serie A","2025/2026","Lecce","Bologna","5.91","3.60","1.71","1.09","8.00","1.40","3.00","2.34","1.62","4.37","1.22","8.82","1.07","2.06","1.76"
"65395","28-09-25 15:00","Italy","Serie A","2025/2026","AS Roma","Verona","1.44","4.49","8.80","1.05","10.50","1.29","3.68","2.01","1.88","3.43","1.33","6.48","1.12","2.19","1.68"
"65396","28-09-25 15:00","Italy","Serie A","2025/2026","Pisa","Fiorentina","3.73","3.45","2.11","1.07","9.00","1.36","3.20","2.21","1.73","3.71","1.29","7.24","1.10","1.83","1.98"
"65397","28-09-25 12:30","Italy","Serie A","2025/2026","Sassuolo","Udinese","2.49","3.16","3.21","1.09","8.00","1.36","3.20","2.21","1.73","4.05","1.25","8.08","1.09","1.74","2.09"
"65346","27-09-25 20:45","Italy","Serie A","2025/2026","Cagliari","Inter","7.17","4.30","1.52","1.04","11.60","1.26","3.95","1.88","2.01","3.03","1.39","6.02","1.14","1.94","1.86"
"65347","27-09-25 18:00","Italy","Serie A","2025/2026","Juventus","Atalanta","1.90","3.47","4.65","1.05","10.50","1.29","3.68","2.01","1.88","3.43","1.33","6.48","1.12","1.76","2.06"
"65348","27-09-25 15:00","Italy","Serie A","2025/2026","Como","Cremonese","1.50","4.44","7.32","1.05","11.00","1.26","4.00","1.89","2.00","3.18","1.37","5.81","1.14","1.96","1.85"
"65239","22-09-25 20:45","Italy","Serie A","2025/2026","Napoli","Pisa","1.32","5.46","11.10","1.05","10.50","1.30","3.58","2.01","1.88","3.43","1.33","6.48","1.12","2.44","1.56"
"65197","21-09-25 20:45","Italy","Serie A","2025/2026","Inter","Sassuolo","1.32","5.74","10.40","1.02","19.50","1.17","5.26","1.50","2.63","2.23","1.68","3.85","1.27","1.83","1.98"
"65198","21-09-25 18:00","Italy","Serie A","2025/2026","Fiorentina","Como","2.57","3.34","2.92","1.05","11.00","1.31","3.50","1.97","1.91","3.37","1.34","6.80","1.11","1.68","2.18"
"65199","21-09-25 15:00","Italy","Serie A","2025/2026","Cremonese","Parma","3.08","3.38","2.44","1.06","10.00","1.31","3.50","2.10","1.80","3.60","1.30","6.80","1.11","1.72","2.12"
"65200","21-09-25 15:00","Italy","Serie A","2025/2026","Torino","Atalanta","4.42","3.28","2.00","1.06","9.47","1.30","3.58","2.01","1.88","3.43","1.33","6.90","1.11","1.78","2.03"
"65201","21-09-25 12:30","Italy","Serie A","2025/2026","Lazio","AS Roma","2.88","2.98","2.88","1.10","7.45","1.37","3.19","2.21","1.69","4.12","1.25","8.32","1.08","1.89","1.92"
"65147","20-09-25 20:45","Italy","Serie A","2025/2026","Udinese","AC Milan","5.09","4.18","1.68","1.03","13.70","1.21","4.56","1.73","2.21","2.69","1.48","5.01","1.18","1.72","2.12"
"65148","20-09-25 18:00","Italy","Serie A","2025/2026","Verona","Juventus","7.60","3.98","1.54","1.05","10.50","1.29","3.68","2.01","1.88","3.43","1.33","6.48","1.12","1.96","1.85"
"65149","20-09-25 15:00","Italy","Serie A","2025/2026","Bologna","Genoa","2.14","2.96","4.42","1.14","6.00","1.54","2.50","2.63","1.50","5.26","1.17","10.60","1.05","2.16","1.70"
"65081","19-09-25 20:45","Italy","Serie A","2025/2026","Lecce","Cagliari","2.89","2.96","2.89","1.13","6.32","1.50","2.63","2.50","1.54","5.01","1.18","10.10","1.06","2.02","1.80"
"65055","15-09-25 20:45","Italy","Serie A","2025/2026","Como","Genoa","1.73","3.55","5.57","1.09","8.00","1.40","3.00","2.32","1.67","4.05","1.25","8.08","1.09","2.00","1.82"
"65056","15-09-25 18:30","Italy","Serie A","2025/2026","Verona","Cremonese","2.63","3.03","3.03","1.10","7.37","1.43","2.90","2.32","1.63","4.16","1.24","9.03","1.07","1.90","1.90"
"65011","14-09-25 20:45","Italy","Serie A","2025/2026","AC Milan","Bologna","1.78","3.65","4.87","1.07","9.00","1.36","3.20","2.21","1.73","3.71","1.29","7.24","1.10","1.90","1.90"
"65012","14-09-25 18:00","Italy","Serie A","2025/2026","Sassuolo","Lazio","4.27","3.46","1.93","1.06","9.57","1.30","3.62","1.98","1.90","3.40","1.33","6.42","1.12","1.76","2.06"
"65013","14-09-25 15:00","Italy","Serie A","2025/2026","Atalanta","Lecce","1.42","4.55","8.60","1.05","11.00","1.26","4.00","1.89","2.00","3.01","1.40","5.81","1.14","2.10","1.74"
"65014","14-09-25 15:00","Italy","Serie A","2025/2026","Pisa","Udinese","2.90","3.03","2.73","1.10","7.00","1.50","2.63","2.53","1.54","5.26","1.17","10.60","1.05","2.02","1.80"
"65015","14-09-25 12:30","Italy","Serie A","2025/2026","AS Roma","Torino","1.53","4.13","6.97","1.06","9.47","1.30","3.58","2.01","1.88","3.53","1.31","6.90","1.11","2.06","1.76"
"64961","13-09-25 20:45","Italy","Serie A","2025/2026","Fiorentina","Napoli","4.67","3.25","1.93","1.08","8.42","1.34","3.37","2.21","1.73","3.85","1.27","7.69","1.09","1.90","1.90"
"64962","13-09-25 18:00","Italy","Serie A","2025/2026","Juventus","Inter","2.84","2.97","2.84","1.10","7.37","1.37","3.16","2.23","1.68","3.85","1.27","8.40","1.08","1.83","1.98"
"64963","13-09-25 15:00","Italy","Serie A","2025/2026","Cagliari","Parma","2.28","3.04","3.65","1.09","8.00","1.40","3.00","2.34","1.62","4.05","1.25","8.82","1.07","1.98","1.83"
"64776","31-08-25 20:45","Italy","Serie A","2025/2026","Inter","Udinese","1.29","6.07","10.10","1.01","17.00","1.18","5.00","1.54","2.50","2.44","1.57","4.05","1.25","1.98","1.83"
"64777","31-08-25 20:45","Italy","Serie A","2025/2026","Lazio","Verona","1.57","3.95","6.59","1.06","9.47","1.34","3.37","2.11","1.80","3.85","1.27","7.69","1.09","2.06","1.76"
"64778","31-08-25 18:30","Italy","Serie A","2025/2026","Genoa","Juventus","5.56","3.22","1.82","1.14","6.00","1.54","2.50","2.82","1.45","5.26","1.17","10.60","1.05","2.22","1.66"
"64779","31-08-25 18:30","Italy","Serie A","2025/2026","Torino","Fiorentina","3.26","3.06","2.45","1.08","8.42","1.37","3.16","2.21","1.73","3.85","1.27","7.69","1.09","1.86","1.95"
"64727","30-08-25 20:45","Italy","Serie A","2025/2026","Napoli","Cagliari","1.45","4.27","8.65","1.08","8.42","1.37","3.16","2.21","1.73","4.16","1.24","8.40","1.08","2.44","1.56"
"64728","30-08-25 20:45","Italy","Serie A","2025/2026","Pisa","AS Roma","5.32","3.55","1.75","1.07","9.00","1.36","3.20","2.21","1.73","4.05","1.25","8.08","1.09","2.04","1.78"
"64729","30-08-25 18:30","Italy","Serie A","2025/2026","Bologna","Como","2.90","3.13","2.65","1.09","8.00","1.40","3.00","2.32","1.67","4.05","1.25","8.08","1.09","1.83","1.98"
"64730","30-08-25 18:30","Italy","Serie A","2025/2026","Parma","Atalanta","4.38","3.79","1.82","1.03","13.00","1.23","4.33","1.80","2.10","2.82","1.45","5.26","1.17","1.74","2.10"
"64660","29-08-25 20:45","Italy","Serie A","2025/2026","Lecce","AC Milan","7.54","3.78","1.55","1.06","9.47","1.34","3.37","2.11","1.80","3.85","1.27","7.69","1.09","2.06","1.76"
"64661","29-08-25 18:30","Italy","Serie A","2025/2026","Cremonese","Sassuolo","2.86","3.17","2.66","1.08","8.42","1.34","3.37","2.21","1.73","3.85","1.27","7.69","1.09","1.76","2.06"
"64634","25-08-25 20:45","Italy","Serie A","2025/2026","Inter","Torino","1.37","5.04","9.02","1.02","15.00","1.21","4.50","1.69","2.20","2.63","1.50","4.68","1.20","1.90","1.90"
"64635","25-08-25 18:30","Italy","Serie A","2025/2026","Udinese","Verona","1.98","3.25","4.39","1.11","6.84","1.50","2.63","2.50","1.54","5.01","1.18","10.10","1.06","2.16","1.70"
"64594","24-08-25 20:45","Italy","Serie A","2025/2026","Atalanta","Pisa","1.51","4.59","6.63","1.04","13.00","1.26","4.00","1.90","2.00","3.06","1.40","6.00","1.14","1.98","1.83"
"64595","24-08-25 20:45","Italy","Serie A","2025/2026","Juventus","Parma","1.45","4.59","8.16","1.07","9.47","1.34","3.37","2.14","1.80","3.61","1.31","7.18","1.11","2.33","1.61"
"64596","24-08-25 18:30","Italy","Serie A","2025/2026","Cagliari","Fiorentina","3.08","3.08","2.62","1.11","7.00","1.41","3.00","2.37","1.62","4.48","1.22","9.26","1.07","1.90","1.90"
"64597","24-08-25 18:30","Italy","Serie A","2025/2026","Como","Lazio","2.37","3.39","3.19","1.05","11.00","1.29","3.75","1.99","1.91","3.24","1.37","6.54","1.13","1.68","2.18"
"64553","23-08-25 20:45","Italy","Serie A","2025/2026","AC Milan","Cremonese","1.35","5.29","9.98","1.05","12.00","1.24","4.24","1.79","2.14","2.78","1.46","4.95","1.19","2.10","1.74"
"64554","23-08-25 20:45","Italy","Serie A","2025/2026","AS Roma","Bologna","2.22","3.22","3.72","1.10","7.59","1.43","2.95","2.25","1.72","4.20","1.25","8.74","1.06","1.83","1.98"
"64555","23-08-25 18:30","Italy","Serie A","2025/2026","Genoa","Lecce","1.79","3.49","5.38","1.11","7.00","1.51","2.63","2.57","1.54","5.41","1.17","11.20","1.05","2.22","1.66"
"64556","23-08-25 18:30","Italy","Serie A","2025/2026","Sassuolo","Napoli","5.95","3.70","1.69","1.06","10.00","1.32","3.50","2.13","1.80","3.43","1.34","7.06","1.11","1.98","1.83"
